Study,ID,Hash,Position,Query_ID,Query,URL,Main,Search Engine,Speed,check canonical,check description,check external links,check h1,check https,check internal links,check kw_count,check kw_density,check kw_in_description-og-name,check kw_in_description-og-property,check kw_in_href,check kw_in_link-text,check kw_in_meta-content,check kw_in_meta-description,check kw_in_meta-og,check kw_in_meta-properties,check kw_in_source,check kw_in_title,check kw_in_title-meta,check kw_in_title-og,check kw_in_url,check nofollow,check og,check sitemap,check title,check title_h1_identical,check title_h1_match,check url_length,check viewport,check word_count,check wordpress,micros,micros counter,robots_txt,source ads,source company,source known,source news,source not optimized,source search engine,source shop,source top,tools ads,tools ads count,tools analytics,tools analytics count,tools caching,tools caching count,tools content,tools content count,tools seo,tools seo count,tools social,tools social count,decision_tree,rules
83,23304,b1583291c627d90d6fe79fea1be7c090,46,339,"corona","https://www.sueddeutsche.de/politik/corona-impfung-ungeimpfte-urlaub-1.5359432","https://www.sueddeutsche.de/","Google",16.543,1,1,78,1,1,80,4,13.333,0,0,14,1,3,0,0,0,6,1,0,1,1,0,1,0,1,0,1,66,1,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23417,b194936eb815cc039a4989be371a272a,159,339,"corona","https://www.anonyme-alkoholiker.de/","https://www.anonyme-alkoholiker.de/","Google",2.184,1,0,1,1,1,79,2,3.773,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,23,1,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23432,b4b1c48e03039b1367ab84da825deed1,174,339,"corona","https://www.maredo.com/","https://www.maredo.com/","Google",15.898,1,1,13,1,1,54,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9,11,1,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23310,b5b5e9694edf9b645e909614e6bb085e,52,339,"corona","https://www.mannheim.de/de/corona","https://www.mannheim.de/","Google",2.153,1,0,15,1,1,121,52,27.659,0,0,58,22,2,0,0,0,44,2,0,0,1,0,0,0,1,0,2,21,1,188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23333,b7095cd59335dcc5bf1c7d34674f9c1d,75,339,"corona","https://www.bmjv.de/DE/Themen/FokusThemen/Corona/Corona_node.html","https://www.bmjv.de/","Google",8.317,1,1,2,1,1,141,16,9.411,0,1,40,2,7,1,1,0,11,1,0,1,1,0,1,1,1,0,2,53,1,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23439,b7f71e35408447917ae19faed7a2d1aa,181,339,"corona","https://www.frauenaerztin-kilian.de/aktuelles/","https://www.frauenaerztin-kilian.de/","Google",3.843,1,1,2,1,1,35,0,0.0,0,0,0,0,2,0,0,0,2,1,0,1,0,3,1,1,1,0,1,34,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23302,b8c2641b1958dc527bbe87d3b043bdb0,44,339,"corona","https://www.kfw.de/inlandsfoerderung/Unternehmen/KfW-Corona-Hilfe/","https://www.kfw.de/","Google",21.116999999999997,0,1,21,1,1,94,4,18.181,0,0,15,3,5,0,0,0,17,1,0,1,1,0,1,1,1,0,1,54,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23348,b8e8f249f0305f8872c4748cc8bb2d7e,90,339,"corona","https://www.auswaertiges-amt.de/de/ReiseUndSicherheit/10.2.8Reisewarnungen","https://www.auswaertiges-amt.de/","Google",6.3,1,1,11,1,1,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,62,1,394,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,optimized
83,23289,bb15be85eeb28f36efef495305dfb620,31,339,"corona","https://www1.wdr.de/nachrichten/themen/coronavirus/ticker-corona-virus-nrw-100.html","https://www1.wdr.de/","Google",14.366,1,1,0,1,1,0,1,1.492,0,0,50,2,3,0,0,0,50,1,0,1,1,0,1,0,1,0,1,75,1,67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23415,bbb8dc42ed13d34c561506cb0b235d02,157,339,"corona","https://www.elbpneumologie.de/sars-cov-2.html","https://www.elbpneumologie.de/","Google",0.818,1,0,4,1,1,30,1,7.142,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23292,bc51ad6a86f667e5f792f41943a10a98,34,339,"corona","https://www.swr.de/swraktuell/baden-wuerttemberg/coronavirus-live-blog-in-bw-100.html","https://www.swr.de/","Google",5.6770000000000005,1,1,93,1,1,288,18,5.572,0,1,22,12,16,1,1,0,102,1,0,1,1,3,1,0,1,0,1,73,1,323,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23370,bc6ca1357934bed6ac85acdd6a03fee0,112,339,"corona","https://www.mdr.de/nachrichten/deutschland/panorama/ticker-corona-virus-donnerstag-zweiundzwanzigster-juli-100.html","https://www.mdr.de/","Google",4.945,1,1,6,1,1,203,62,7.416,0,0,75,21,4,0,0,0,37,1,0,1,1,0,1,1,1,0,0,103,1,836,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23281,bf4f1f4188c40120ac331445b0327c6e,23,339,"corona","https://www.hessen.de/fuer-buerger/aktuelle-informationen-zu-corona-hessen","https://www.hessen.de/","Google",8.415,1,0,12,1,1,369,77,16.849,0,0,95,11,0,0,0,0,31,1,0,0,1,2,0,1,1,0,2,62,1,457,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23424,bf5fd372007f9fac0c075fddcc945111,166,339,"corona","https://www.ksta.de/koeln/corona-koeln-bekommt-im-april-eine-tagesration-astrazeneca-impfstoff-36349934","https://www.ksta.de/","Google",32.111999999999995,1,1,77,1,1,287,8,8.791,0,1,15,3,9,1,1,0,15,1,0,1,1,6,1,0,1,0,1,91,1,91,0,0,0,1,0,0,0,1,0,0,0,1,plista,1,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23349,bfeb7534a2dce1b060a1481bb289bef5,91,339,"corona","https://www.edvardsson-dietanzschule.de/ahrensburg/tanzschule/aktuell-corona/","https://www.edvardsson-dietanzschule.de/","Google",5.8420000000000005,1,0,6,1,1,63,2,7.692,0,0,2,2,2,0,0,0,3,1,0,1,1,0,1,1,1,0,2,65,1,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics,1,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23452,c0ce9be20a1145a0881a6bac015d6d86,194,339,"corona","https://www.lohi-fuldatal.de/de","https://www.lohi-fuldatal.de/","Google",3.2560000000000002,0,1,3,1,1,101,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,19,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23320,c3ba41f6c2549976b0462cb3494ef26d,62,339,"corona","https://www.bild.de/ratgeber/2021/ratgeber/coronazahlen-aktuell-deutschland-rki-inzidenz-steigt-auf-10-9-75899640.bild.html","https://www.bild.de/","Google",28.241,1,1,54,1,1,138,9,9.89,0,1,18,1,7,1,1,0,18,1,0,1,1,3,1,0,1,0,0,111,1,91,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23472,c5f49cd37bb6d5b27aaaf64350411a74,214,339,"corona","https://workkontor.de/aktuell/neue-arbeitsorte-covid-19/","https://workkontor.de/","Google",13.375,1,1,8,0,1,57,9,11.688,0,0,6,3,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,48,1,77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics###Monsterinsights,2,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23350,c74cfbd05ccd9111a63ed53c21e0110d,92,339,"corona","https://www.heidekreis.de/home/gesundheit-soziales/gesundheit-veterinaerwesen/coronavirus.aspx","https://www.heidekreis.de/","Google",35.571999999999996,1,0,106,0,1,379,36,5.0,0,0,33,12,0,0,0,0,89,1,0,0,1,16,0,1,1,0,0,82,1,720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23329,c7cd805d8911e85655262a5fcd562cf2,71,339,"corona","https://km-bw.de/CoronaVO+Sport","https://km-bw.de/","Google",13.964,0,0,4,1,1,96,42,18.34,0,0,44,19,6,0,0,0,67,1,1,1,1,0,1,1,1,0,0,23,1,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23306,c81b32c11ac1eeb3c662b3e551b69629,48,339,"corona","https://www.bmwi.de/Redaktion/DE/Coronavirus/coronahilfe.html","https://www.bmwi.de/","Google",8.801,1,0,15,1,1,153,4,3.174,0,0,11,0,1,0,0,0,14,0,0,0,1,0,1,1,1,0,1,49,1,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Etracker,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23414,c83a6c895be22d04c3eaee4db9b4f47a,156,339,"corona","https://sports-club.de/studios/ahrensburg/","https://sports-club.de/","Google",11.943,1,1,23,1,1,28,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager###Global Site Tag,2,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23354,ca73f15b2f6a5a33e0bf66e2bb6bc9c7,96,339,"corona","https://www.ludwigsburg.de/start/rathaus+und+service/corona+7-tage-inzidenz.html","https://www.ludwigsburg.de/","Google",13.732999999999999,0,1,24,1,1,231,8,3.864,1,0,6,5,4,1,0,0,239,1,0,0,1,0,1,1,1,0,2,68,1,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23382,cb14ba433adc00bde60827ec419d9b10,124,339,"corona","https://www.coronafreepass.de/buchen","https://www.coronafreepass.de/","Google",5.556,0,1,3,1,1,9,2,28.571,0,1,0,0,7,1,1,0,2,1,0,1,1,0,1,0,1,0,2,24,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23409,cb262d6515a27e7143ecebf6862656c1,151,339,"corona","https://testme.hamburg/","https://testme.hamburg/","Google",13.267000000000001,1,0,48,0,1,38,2,2.985,0,0,2,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,15,1,67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23336,cb5de176d253232930eed979fa00c167,78,339,"corona","https://ahrensburg-portal.de/corona-krise-taegliche-news-fuer-die-region-ahrensburg/","https://ahrensburg-portal.de/","Google",19.656,1,1,25,1,1,335,90,9.868,0,1,81,13,7,0,1,0,257,1,0,1,1,9,1,0,1,0,1,76,1,912,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23473,cc85457ac46eced337ad9b8865164eb7,215,339,"corona","https://stormarnlive.de/2021/07/20/ahrensburg-selbsthilfegruppe-soll-long-covid-betroffenen-helfen/","https://stormarnlive.de/","Google",17.414,1,1,51,1,1,131,3,12.5,0,0,6,1,0,0,0,0,4,0,0,0,0,9,1,0,1,0,4,91,1,24,1,0,0,1,0,0,0,0,0,0,0,0,plista,1,WP Statistics,1,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23388,cc915ff0307e705086e2f5a4e50d0887,130,339,"corona","https://www.schnelltestzentrum-ahrensburg.de/","https://www.schnelltestzentrum-ahrensburg.de/","Google",9.256,1,0,4,1,1,9,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,33,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23361,ccad2e9cd3b4c35c801ad8694c6c13b5,103,339,"corona","https://www.landkreis-goeppingen.de/start/_Aktuelles/coronavirus.html","https://www.landkreis-goeppingen.de/","Google",5.468999999999999,0,1,59,1,1,146,48,14.589,1,0,49,24,6,1,0,0,65,1,0,0,1,3,1,1,1,0,2,57,1,329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23362,ce90c16aabff30b9c57c6767d76589c5,104,339,"corona","https://www.landkreis-badkissingen.de/buerger--politik/aktuelle-meldungen/informationen-zum-corona-virus/10681.Aktuelle-Meldungen-zum-Coronavirus.html","https://www.landkreis-badkissingen.de/","Google",8.845,1,0,6,1,1,140,3,3.333,0,0,3,2,0,0,0,0,13,0,0,0,1,0,0,1,1,0,2,138,1,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23323,cf32a766fb1d698598f4457907f97e32,65,339,"corona","https://www.holzlandwulf.de/unternehmen/corona-infos.html","https://www.holzlandwulf.de/","Google",4.275,1,0,2,1,1,112,2,2.985,0,0,2,2,2,0,0,0,4,1,0,1,1,0,1,0,1,0,1,45,1,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23395,d033e7746b4518da7bbce276eb56f080,137,339,"corona","https://www.schloss-ahrensburg.de/","https://www.schloss-ahrensburg.de/","Google",6.575,0,1,4,1,1,20,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,22,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23435,d093c51b263c391c63f6be9f8cbaa03b,177,339,"corona","https://www.axa.de/","https://www.axa.de/","Google",11.475999999999999,1,1,31,1,1,261,1,0.414,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,7,1,241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23315,d133710fe6f6ed534297ca582b555209,57,339,"corona","https://www.leverkusen.de/leben-in-lev/corona-info-leverkusen/index.php","https://www.leverkusen.de/","Google",30.041999999999998,0,1,40,1,1,186,9,37.5,0,0,63,16,3,0,0,0,44,1,0,1,1,1,1,1,1,0,1,59,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23319,d1864979d5f4d2c9ab888bad6dd3ed96,61,339,"corona","https://www.kreis-wesel.de/de/themen/pressemitteilungen-zum-thema-corona/","https://www.kreis-wesel.de/","Google",10.237,0,0,10,0,1,8,22,11.764,0,0,19,15,0,0,0,0,19,1,0,0,1,0,0,0,1,0,0,61,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etracker,1,0,0,0,0,0,0,0,0,probably_optimized,probably_not_optimized
83,23400,d22da8524fda11eb82ce7318738c2fd1,142,339,"corona","https://www.internist-ahrensburg.de/","https://www.internist-ahrensburg.de/","Google",2.154,0,0,7,1,1,117,4,5.479,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,2,24,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23261,d25121e410177bec0428f48e58c82f6d,3,339,"corona","https://www.ndr.de/nachrichten/info/Corona-News-Ticker-Jeder-Zweite-in-Schleswig-Holstein-vollstaendig-geimpftcoronaliveticker1166.html","https://www.ndr.de/","Google",4.664,1,1,13,1,1,143,25,12.5,0,1,41,18,8,1,1,0,38,1,1,1,1,0,1,0,1,0,0,124,1,200,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23372,d2869fa4936c5a30d94f35d0a5a548b2,114,339,"corona","https://www.bremerhaven.de/de/verwaltung-politik-sicherheit/coronavirus/corona-covid-19.101427.html","https://www.bremerhaven.de/","Google",17.195999999999998,0,1,42,1,1,409,61,4.947,0,1,53,34,10,1,1,0,45,1,0,1,1,0,1,0,1,0,1,87,1,1233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23403,d29fe932b33df75073c9b5c149d9fbf9,145,339,"corona","https://www.kirche-ahrensburg.de/","https://www.kirche-ahrensburg.de/","Google",3.845,0,0,18,1,1,154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,21,1,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23418,d3e705e92e3550c254ade7ca7bbe7e1d,160,339,"corona","https://www.aldi-nord.de/","https://www.aldi-nord.de/","Google",1.002,1,1,8,0,1,139,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,1,0,1,0,0,13,1,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23427,d40635812b893e3b3549be04d845f765,169,339,"corona","https://www.deutschland.de/de/corona-virus-deutschland-ueberblick","https://www.deutschland.de/","Google",30.315,1,1,13,1,1,248,108,31.858,0,1,148,16,11,1,1,0,74,1,1,1,1,4,1,0,1,0,0,53,1,339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23445,d4837b15ad71be03b0e51187b82bd9f6,187,339,"corona","https://www.dm.de/","https://www.dm.de/","Google",8.35,1,1,2,1,1,160,8,2.952,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,6,1,271,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23311,d5138ae0e29aadf983578419a88949db,53,339,"corona","http://www.kreis-goerlitz.de/Aktuelles/Coronavirus.htm?","http://www.kreis-goerlitz.de/","Google",7.774,0,0,47,1,0,74,19,15.833,0,0,31,8,0,0,0,0,22,1,0,0,1,5,1,0,1,0,2,44,0,120,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23338,d66f4dfda18ee7329f498341c1b9dd2e,80,339,"corona","https://gesundheit.jena.de/de/coronavirus","https://gesundheit.jena.de/","Google",5.994,1,1,340,1,1,376,31,5.984,0,0,65,21,2,1,0,0,69,1,0,1,1,0,1,0,1,0,0,33,1,518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23442,d719745cba6d7ce8d201d63a9fd4fd59,184,339,"corona","https://www.im.nrw/system/files/media/document/file/Sonderbericht_2021_Verschwoerungsmythen_und_Corona-Leugner.pdf","https://www.im.nrw/","Google",6.867000000000001,0,0,0,0,1,208,1,100.0,0,0,208,0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,102,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23339,d7937802dc5461a746a380d74c1db406,81,339,"corona","https://www.patienten-information.de/kurzinformationen/coronavirus","https://www.patienten-information.de/","Google",17.750999999999998,0,1,111,1,1,83,3,20.0,0,0,60,60,6,0,0,0,132,1,0,3,1,0,1,1,1,0,2,54,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics###Global Site Tag,2,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23389,d884bb461cbb468a5d38919cfc101f3d,131,339,"corona","https://www.quarks.de/gesundheit/medizin/corona-virus-das-wissen-wir/","https://www.quarks.de/","Google",11.427999999999999,1,1,65,1,1,152,41,6.426,0,0,37,22,5,1,0,0,51,1,0,1,1,3,1,0,1,0,1,57,1,638,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Google Analytics###Global Site Tag,2,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23430,dc4d61d6f327f7527efb06bfac233a48,172,339,"corona","https://www.burgerking.de/","https://www.burgerking.de/","Google",7.272,0,1,11,0,1,59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23314,dcddda2fdd258d162658af751f3cd7c6,56,339,"corona","https://www.adac.de/tags/corona/","https://www.adac.de/","Google",10.243,1,1,14,1,1,284,3,6.122,0,0,14,3,2,1,0,0,20,1,0,0,1,0,1,1,1,0,0,20,1,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23324,dcdddfb0a2e64e581b3bec501870d5c2,66,339,"corona","https://corona.karlsruhe.de/","https://corona.karlsruhe.de/","Google",5.662999999999999,0,1,8,1,1,73,37,29.365,0,1,66,7,12,1,1,0,9,1,0,1,1,0,1,0,1,0,1,20,1,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23367,dd4ae445706ee3258d6a4e6c78fb4f21,109,339,"corona","https://www.landkreis-rosenheim.de/covid-19/","https://www.landkreis-rosenheim.de/","Google",7.05,1,1,33,1,1,367,2,0.766,0,0,10,10,0,0,0,0,34,0,0,0,0,0,1,0,1,0,1,32,1,261,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23378,dd82c1670282194edba9f1bd1df30c28,120,339,"corona","https://www.nbank.de/Blickpunkt/Uebersicht-der-Hilfsprogramme/index-2.jsp","https://www.nbank.de/","Google",33.016,0,1,10,1,1,129,10,2.673,0,0,6,4,3,0,0,0,10,1,1,1,0,2,1,0,1,0,0,61,0,374,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Etracker,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23369,e15d1937660602ab836da66e544af335,111,339,"corona","https://www.oberhausen.de/de/index/rathaus/verwaltung/umwelt-gesundheit-und-mobilitat/gesundheit/aktuelle_informationen/informationen_zum_coronavirus/aktuelle_meldungen.php","https://www.oberhausen.de/","Google",7.742999999999999,0,0,188,1,1,332,20,7.299,0,0,101,64,1,0,0,0,926,0,0,0,1,0,0,0,1,0,2,160,0,274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23352,e1eb4e0a2edb70cc4a61b98b18a93f1f,94,339,"corona","https://www.flensburg.de/Aktuelles/Corona-Portal/Aktuelle-Lagemeldungen/Aktuelles-Infektionsgeschehen","https://www.flensburg.de/","Google",10.137,0,1,17,1,1,1051,49,4.675,0,0,73,6,0,0,0,0,8,0,0,0,1,1,0,0,1,0,4,89,1,1048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23364,e3ca06d427ee2fdbb412a85288b03c45,106,339,"corona","https://niehausapotheken.de/","https://niehausapotheken.de/","Google",10.559000000000001,0,0,2,1,1,111,1,0.763,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,20,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_not_optimized
83,23356,e3f395611e19370a07b001a72b6f6e0c,98,339,"corona","https://www.emsland.de/buerger-behoerde/aktuell/coronavirus/das-coronavirus.html","https://www.emsland.de/","Google",10.388,0,1,10,1,1,402,23,4.852,0,0,26,7,1,0,0,0,19,1,0,0,1,0,1,1,1,0,2,68,1,474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23259,e4eae028a2425a5e6b983842d1d54754,1,339,"corona","https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Fallzahlen.html","https://www.rki.de/","Google",2.986,1,1,1,1,1,188,15,4.087,0,0,30,4,1,0,0,0,9,1,0,0,1,0,0,1,1,0,4,64,1,367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23457,e4ee0d85072183b9f23971fc291ad2a4,199,339,"corona","https://www.dw.com/de/spahn-warnt-vor-corona-inzidenz-von-mehr-als-800-im-oktober/a-58582453","https://www.dw.com/","Google",14.842,1,1,12,1,1,246,8,4.938,0,0,15,6,4,0,0,0,18,1,0,1,1,25,1,1,1,0,1,80,1,162,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Google Analytics###Google Tag Manager###Global Site Tag,3,0,0,0,0,0,0,0,0,optimized,optimized
83,23272,e4f0a87a1c00ac50b0ae36c42b7831aa,14,339,"corona","https://www.zdf.de/nachrichten/thema/coronavirus-covid-19-100.html","https://www.zdf.de/","Google",12.024000000000001,1,1,38,1,1,220,2,9.09,0,1,133,0,9,1,1,0,88,1,0,1,1,0,1,1,1,0,1,54,1,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23456,e69547c71acb3311f510d2879ea0e9bc,198,339,"corona","https://www.bargteheideaktuell.de/","https://www.bargteheideaktuell.de/","Google",15.772,1,1,19,1,1,118,3,1.522,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,22,1,197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23326,e7356a72a292e154a14b40c2903c0856,68,339,"corona","https://www.tagesspiegel.de/berlin/coronavirus-in-berlin-inzidenz-in-einer-woche-fast-verdoppelt-auf-22-6/25655678.html","https://www.tagesspiegel.de/","Google",45.861999999999995,1,1,21,0,1,120,10,20.833,0,1,185,1,6,1,1,0,47,1,0,0,1,1,1,0,1,0,0,107,1,48,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23301,e884f4bebd08d9a8625f28cf747def9a,43,339,"corona","https://www.kreis-re.de/Inhalte/Buergerservice/Gesundheit_und_Ernaehrung/Infektionsschutz/Coronavirus.asp","https://www.kreis-re.de/","Google",4.788,0,0,24,1,1,63,30,13.761,0,0,35,15,0,0,0,0,37,1,0,0,1,0,0,1,1,0,2,93,1,218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
